Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,date,type,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,31,5,2022,12,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-12,estimate,-11.9279966695063,-13.7638362209689,-13.280469579224,-13.0102128483816,-12.7830279683187,-12.5882685419705,-12.4181938136957,-12.2899006786393,-12.1700587758668,-12.0496481613231,-11.9279966695063,-11.812115518193,-11.7120138831715,-11.605892690571,-11.4920650490662,-11.3806441570317,-11.2326518095498,-11.0861703229047,-10.9069313786477,-10.6518733542528
LSHTM,31,5,2022,13,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-13,estimate,-11.5240908876781,-13.1087425809604,-12.6716855099903,-12.4395859863534,-12.2646514263761,-12.1168051309989,-11.9874255092855,-11.8692401774867,-11.7528186059896,-11.6414949539759,-11.5240908876781,-11.4017709804648,-11.2923635915643,-11.1727265425439,-11.0566269792282,-10.9278279957862,-10.7800809032156,-10.6207897892579,-10.4215371301271,-10.1459373684753
LSHTM,31,5,2022,14,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-14,estimate,-11.136942515314,-12.7134111986176,-12.3837232245257,-12.1444535798315,-11.9691103760515,-11.8050486307461,-11.6392343419688,-11.4954003421337,-11.3770943359108,-11.2557094822562,-11.136942515314,-11.0153841996731,-10.8932384863304,-10.7706987781906,-10.6478526852064,-10.5125681165119,-10.3714203615664,-10.1976820043635,-9.97932177958596,-9.69604042684433
LSHTM,31,5,2022,15,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-15,estimate,-10.8322195749779,-12.7034062203121,-12.3030995261666,-12.0031156166031,-11.7640411126886,-11.573872802811,-11.3917989422142,-11.229558112206,-11.0883049173614,-10.9607114410279,-10.8322195749779,-10.7108324982621,-10.5843508882702,-10.4649466475842,-10.3371740278035,-10.1876362177472,-10.0290742373184,-9.85808710875502,-9.65987934533276,-9.36251319182215
LSHTM,31,5,2022,16,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-16,estimate,-10.6663793669754,-12.8978846878268,-12.3804410191576,-12.0086832994634,-11.7165556348265,-11.4598757161612,-11.2739644640649,-11.0919074625011,-10.9499511612278,-10.7993555918135,-10.6663793669754,-10.5486325342406,-10.4126884511513,-10.2796824991886,-10.1444590144211,-10.0038472177931,-9.83175687258166,-9.66053857380339,-9.46861649520492,-9.17983380787757
LSHTM,31,5,2022,17,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-17,estimate,-10.6840431743441,-13.1482341523948,-12.5767125101562,-12.150021801344,-11.8156916070139,-11.5501628834413,-11.3177491129316,-11.1449786685335,-10.9750892652764,-10.8161667467479,-10.6840431743441,-10.5452894460555,-10.3997433456216,-10.2696171181136,-10.1321934168708,-9.98541749998868,-9.79744461072787,-9.62282992549525,-9.40604263872413,-9.14683232608592
LSHTM,31,5,2022,18,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-18,estimate,-10.8875832246139,-13.5153990402785,-12.8757409035299,-12.427422716465,-12.0844903569093,-11.810846150494,-11.5707577378726,-11.3834169898661,-11.2198048056801,-11.0521460476448,-10.8875832246139,-10.7247225445791,-10.5830321593509,-10.4478935861571,-10.310135163392,-10.140438725832,-9.96751556820633,-9.7866331915578,-9.5658326256268,-9.27874123543946
LSHTM,31,5,2022,19,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-19,estimate,-11.3087686957792,-13.9151089006947,-13.2934916563051,-12.8882378868527,-12.5466395600258,-12.2862796392141,-12.0374714824129,-11.8357121309601,-11.6631134592439,-11.5039924064431,-11.3087686957792,-11.124871082494,-10.9947351172333,-10.8429825772657,-10.6826163395138,-10.5293890876039,-10.3656784235028,-10.1735433877538,-9.94715361554354,-9.59121464708918
LSHTM,31,5,2022,20,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-20,estimate,-11.9868207801432,-14.5224668001229,-13.9543235687169,-13.5426926586751,-13.2534855594728,-13.0019322657805,-12.7407057095723,-12.5190627485669,-12.3417142840566,-12.1718079877176,-11.9868207801432,-11.8357832247645,-11.6523027677542,-11.5073092430435,-11.3493543026952,-11.1780402284319,-11.0126457828537,-10.796614431221,-10.5464006336101,-10.1402257618873
LSHTM,31,5,2022,21,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-21,estimate,-12.9839835319345,-15.4053722829663,-14.8832163459978,-14.5203088633551,-14.1948092828845,-13.9596347962095,-13.7199085286936,-13.5052190346908,-13.3192292223969,-13.1364357554074,-12.9839835319345,-12.8163106644648,-12.6340615026732,-12.4806963064852,-12.3031665300688,-12.1135717558533,-11.9174006516451,-11.7019776834929,-11.436949164978,-10.9918554587355
LSHTM,31,5,2022,22,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-22,estimate,-14.2646915602822,-16.916302490512,-16.2678233599843,-15.8572116717511,-15.5421513973177,-15.2643302035462,-15.0405853961322,-14.8497865477534,-14.6432883019419,-14.458898267028,-14.2646915602822,-14.096925964651,-13.9373983526048,-13.7613140066903,-13.5893586917716,-13.3725309930043,-13.1710602443412,-12.9320324920871,-12.5963862751372,-12.2014257910706
LSHTM,31,5,2022,23,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-23,estimate,-15.9478726706954,-19.5056542286068,-18.4886073583068,-17.88042835331,-17.4759031677428,-17.1286249158289,-16.8326679512613,-16.5750890677974,-16.3698191443709,-16.1474173427782,-15.9478726706954,-15.7452115461137,-15.5599587231852,-15.3515732897633,-15.1510719190748,-14.9441851563437,-14.7150227652122,-14.4234760999375,-14.0400163806704,-13.5796605058683
LSHTM,31,5,2022,24,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-24,estimate,-18.0155883914166,-23.7468870497856,-22.1964511032934,-21.2098511874216,-20.5707975434539,-19.9407645444001,-19.4178216796736,-18.9874412647823,-18.6321604253308,-18.3142328324031,-18.0155883914166,-17.719227407207,-17.4510792132972,-17.194666153454,-16.9455805667333,-16.6490473154294,-16.346206857128,-16.0292918728256,-15.6599189705507,-15.0923950582115
LSHTM,31,5,2022,25,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-25,estimate,-20.6271995766866,-30.4981423438665,-27.53462186614,-26.0546142866797,-24.7857853582957,-23.8339988916705,-23.0895042804421,-22.3896358875809,-21.7740010246224,-21.1300481110262,-20.6271995766866,-20.1082681770107,-19.6737796629582,-19.2515804532368,-18.8201736845449,-18.4354277948947,-18.0599428378602,-17.6317805526038,-17.1724141807314,-16.4918020380355
LSHTM,31,5,2022,26,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-26,estimate,-23.6671158212614,-41.436236824737,-34.8434415118334,-32.3961388974803,-30.3413755456591,-28.6461912713018,-27.4125710749761,-26.2536106440249,-25.3923492536288,-24.4784399182581,-23.6671158212614,-22.9899739451058,-22.2389571518749,-21.553631760844,-20.9472050353395,-20.3675955114498,-19.7976378557948,-19.1930075843296,-18.6258075875191,-17.762966574636
LSHTM,31,5,2022,27,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-27,estimate,-26.8229692495766,-53.9728914390401,-43.9072166705728,-39.1541077729057,-36.0306764784839,-33.5982060402106,-31.7922653851795,-30.3361197740653,-29.0704981766589,-27.888519753613,-26.8229692495766,-25.702047294005,-24.8463231236272,-24.0326438901095,-23.1203069829558,-22.2884712451695,-21.5452403991704,-20.7021940981859,-19.9385562391382,-18.7743491089972
LSHTM,31,5,2022,28,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-28,estimate,-29.3450440859491,-65.6603889762771,-50.9366195226231,-44.6818994135217,-40.3194253912423,-37.6738879923965,-35.5171272307058,-33.6469517794665,-31.8591843233479,-30.5659955548324,-29.3450440859491,-28.0991415280906,-26.9662764171484,-26.0205837957101,-25.047574503783,-24.0806811908529,-23.0506410767124,-22.044378888385,-21.1110292769025,-19.8840993681834
LSHTM,31,5,2022,29,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-29,estimate,-30.7075086366414,-67.0144525124739,-52.1833553454687,-46.3639493563831,-42.1100036819751,-39.342406011685,-37.0192169952915,-35.1098611732892,-33.3927730611555,-31.9836550202127,-30.7075086366414,-29.5196995758358,-28.3197757793857,-27.2650937586464,-26.290468447448,-25.2856993680785,-24.20818241098,-23.1988213068535,-22.1583921630248,-20.8882085600236
LSHTM,31,5,2022,30,4,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-04-30,estimate,-30.6682557583541,-59.6494921257686,-49.1917762303425,-43.8713441875342,-40.5756124380022,-38.0726776400662,-36.2947819734133,-34.5082202495793,-33.0804011574372,-31.8191935253419,-30.6682557583541,-29.6241798893577,-28.5981402352079,-27.6194281977137,-26.6727044827351,-25.7747393482341,-24.8497314521335,-23.9264618327848,-22.7972878165372,-21.6053014341625
LSHTM,31,5,2022,1,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-01,estimate,-29.5337490763817,-50.2031811305668,-43.3727911180199,-39.3980911595359,-37.2371163096755,-35.3105760693396,-33.7551137759642,-32.6632098126385,-31.5598744524461,-30.4818426703183,-29.5337490763817,-28.6822165563739,-27.7809716121544,-27.006380775089,-26.1988558670935,-25.3868985894868,-24.6595278910045,-23.8730258032617,-22.8797385527051,-21.7607948029917
LSHTM,31,5,2022,2,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-02,estimate,-27.7846863421571,-42.1143148660107,-37.8873072436181,-35.3195631144703,-33.4603503140518,-32.2702410529345,-31.104144101401,-30.1829671258439,-29.3285402146358,-28.5202288363081,-27.7846863421571,-27.0730770996505,-26.39470108941,-25.7710208447154,-25.1042001023541,-24.5202570963946,-23.7709139640536,-23.0017564935844,-22.224526304041,-20.9373274782516
LSHTM,31,5,2022,3,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-03,estimate,-25.9365131129246,-37.4783379705637,-34.2111321068949,-32.197378617247,-30.8190847313834,-29.6848207452095,-28.8081443417742,-27.9912427370627,-27.259933723473,-26.5313617881782,-25.9365131129246,-25.429948374409,-24.8602642726141,-24.2455210901149,-23.6969414762118,-23.0232427306672,-22.3950006398955,-21.6823119853587,-20.6847119360572,-19.4703114567748
LSHTM,31,5,2022,4,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-04,estimate,-24.4253627101826,-34.3152293015369,-31.7977110579418,-30.0819759574373,-28.8725419332728,-27.9004512292781,-26.9736906789246,-26.214427001404,-25.5815136932457,-24.9773280775171,-24.4253627101826,-23.9124459073407,-23.3176428671441,-22.7305512665751,-22.1033801951218,-21.5276925342892,-20.8057740944298,-19.9895413537334,-19.0880090645226,-17.745712039192
LSHTM,31,5,2022,5,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-05,estimate,-23.137363162896,-32.6453028529824,-30.1959479526111,-28.6989500073275,-27.4401958492834,-26.582473610746,-25.7362648802644,-25.0178588521587,-24.399890961681,-23.7508397915727,-23.137363162896,-22.5815905478104,-22.0008077596986,-21.3411663842111,-20.7552667743208,-20.1616944060549,-19.4518661410815,-18.7396692445003,-17.8114380657391,-16.7153035250805
LSHTM,31,5,2022,6,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-06,estimate,-22.1630779513918,-31.7612303291485,-29.262040834376,-27.6719862644523,-26.460949787631,-25.6242405097277,-24.9093182357347,-24.1754576424185,-23.4302184657034,-22.7749023313307,-22.1630779513918,-21.5610372928902,-21.0136767377787,-20.4781448814997,-19.841124326867,-19.2605543494442,-18.5730881585953,-17.9030273469271,-17.1274988133419,-16.0312905953748
LSHTM,31,5,2022,7,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-07,estimate,-21.6497516800403,-30.6673075543266,-28.5124351935749,-26.9775741786834,-25.9087245758266,-24.9959858027899,-24.2289503351864,-23.4318851187099,-22.8044327923689,-22.2362609916279,-21.6497516800403,-21.0787457469168,-20.5485361080124,-19.9968930148192,-19.4199951790582,-18.8304002689172,-18.1750601616523,-17.6204289960043,-16.8903327507103,-15.8296175987097
LSHTM,31,5,2022,8,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-08,estimate,-21.4873324445838,-30.1004177281483,-28.0107440951338,-26.6362531669759,-25.5418952249587,-24.7334311147476,-23.9458135238526,-23.2890391429861,-22.6710974186546,-22.0657976615659,-21.4873324445838,-20.9470931817066,-20.4312746889471,-19.914144383762,-19.4023493681611,-18.8976130953869,-18.2873237326846,-17.7202262839984,-17.0111112302214,-15.9945753876077
LSHTM,31,5,2022,9,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-09,estimate,-21.7065601336805,-29.8908632179377,-27.8789940647796,-26.6060535280016,-25.5690887430283,-24.8052733737209,-24.0636666278815,-23.4265122908065,-22.8779616553907,-22.2904984282308,-21.7065601336805,-21.2185518645378,-20.7291162963349,-20.2623378944563,-19.7954447178451,-19.2209238780022,-18.7404716718768,-18.1577840955517,-17.4617817931883,-16.5394698105967
LSHTM,31,5,2022,10,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-10,estimate,-22.3393985954713,-30.4124682948205,-28.2723197135045,-26.8986120636589,-25.9452373014096,-25.2006711529915,-24.5658241472745,-23.9116945273992,-23.3978566897266,-22.8880647587556,-22.3393985954713,-21.8523103927908,-21.3432847461576,-20.8877449255796,-20.4115024268954,-19.8909512977734,-19.3686420217415,-18.75544419411,-18.0856702312753,-17.1054231819662
LSHTM,31,5,2022,11,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-11,estimate,-23.0646232307452,-31.9460859384983,-29.402468185494,-27.9298476984053,-26.8851662966063,-26.025824293869,-25.2979664991772,-24.6482777966356,-24.1400041063422,-23.570253332977,-23.0646232307452,-22.5712521701628,-22.1079105353425,-21.6656008259494,-21.2243374373022,-20.700389816276,-20.1230091963278,-19.5826777204202,-18.7983633778732,-17.7261831252595
LSHTM,31,5,2022,12,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-12,estimate,-23.8677545470773,-34.6200189974173,-31.4132179865853,-29.4804728562352,-28.1749362690871,-27.1229263916281,-26.2541818822816,-25.5840179366649,-25.0261458672309,-24.4599135426962,-23.8677545470773,-23.3915574368907,-22.9349238486964,-22.3852286236388,-21.9072750187472,-21.3756492121625,-20.8554000959936,-20.2048695292152,-19.3851017695263,-18.3222316226381
LSHTM,31,5,2022,13,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-13,estimate,-24.5874739033349,-38.6324854570774,-34.0565405425762,-31.4840319254075,-29.8111038756897,-28.5634350261527,-27.5352946509449,-26.65077193391,-25.9145454202651,-25.2706405499478,-24.5874739033349,-24.0571431524999,-23.4994345993645,-22.9848946417673,-22.4152638556339,-21.8662007129564,-21.2484515583129,-20.6477625729643,-19.8154739479783,-18.6564912298963
LSHTM,31,5,2022,14,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-14,estimate,-25.1610398407703,-42.6907283662099,-36.550977653716,-33.3554510519893,-31.2921067586393,-29.7697887208662,-28.5236455857642,-27.5207040031181,-26.6339776064412,-25.8641742820161,-25.1610398407703,-24.4184293338305,-23.7882784700987,-23.2350119577272,-22.6665864360428,-22.0692305115003,-21.4567262540774,-20.7630469877027,-19.9424803972581,-18.8209339422154
LSHTM,31,5,2022,15,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-15,estimate based on partial data,-25.2558178783444,-44.4649095910005,-37.8842309818688,-34.4320169886449,-31.9913813336076,-30.193569303544,-28.9460792263738,-27.7406579892689,-26.7684261234235,-25.9776968216614,-25.2558178783444,-24.4854334272892,-23.8636629394745,-23.1787476012548,-22.5350232415435,-21.9164621053464,-21.3318064271508,-20.6332864810419,-19.8504242600604,-18.8060172908023
LSHTM,31,5,2022,16,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-16,estimate based on partial data,-24.7164929193962,-43.7272293137253,-37.1509889594038,-33.8460283951044,-31.6965318027107,-29.6943009880833,-28.29151508808,-27.3403706314598,-26.3500046591486,-25.4066938404562,-24.7164929193962,-24.1001516204676,-23.4857292683457,-22.8102099165493,-22.1906374945497,-21.5379527602283,-20.9817589051955,-20.2923367005893,-19.6226706705465,-18.527811918178
LSHTM,31,5,2022,17,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-17,estimate based on partial data,-23.8452023501286,-40.3360765180656,-34.4769531796378,-31.756428411642,-29.6920524027143,-28.2268989732081,-27.0695422630981,-26.1355886244909,-25.2296816872438,-24.4822526774182,-23.8452023501286,-23.2293398043121,-22.6833245858216,-22.045197388134,-21.5280384187116,-20.9183589372308,-20.3452218478511,-19.7343163167038,-19.0852021025989,-18.0283734903801
LSHTM,31,5,2022,18,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-18,estimate based on partial data,-22.5771048205703,-35.760237657373,-31.4738476793292,-29.1384858802115,-27.415471842679,-26.2181971569551,-25.3044447745481,-24.5052426483371,-23.8652121026065,-23.1914317645168,-22.5771048205703,-22.0166530369162,-21.5243978707447,-21.0126902817436,-20.5372156605742,-20.0298724390888,-19.4782207798831,-18.8716027120082,-18.2516883063868,-17.3342970512777
LSHTM,31,5,2022,19,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-19,estimate based on partial data,-21.1118695594232,-31.3429977743488,-28.0810763226204,-26.3747968024309,-25.2265483630913,-24.2491342836661,-23.4457928786568,-22.7510059217279,-22.1719365756814,-21.6577228016848,-21.1118695594232,-20.5535717947043,-20.1422629151039,-19.6611687340439,-19.2680225321138,-18.7877010285152,-18.2862586405138,-17.7474914565553,-17.1039296749685,-16.3527472910641
LSHTM,31,5,2022,20,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-20,estimate based on partial data,-19.4666943748391,-28.4721467834563,-25.8749049853231,-24.3435037545799,-23.1955390335761,-22.3785277586642,-21.6821666440841,-21.092746566371,-20.5087522412905,-19.9654535178762,-19.4666943748391,-19.0346443006766,-18.6102912660316,-18.2205340216438,-17.7863999703255,-17.3316613986993,-16.8224683999874,-16.340967534609,-15.7381956640945,-14.8585451335408
LSHTM,31,5,2022,21,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-21,estimate based on partial data,-17.9418060823474,-27.5567529180999,-24.3287891207878,-22.7358333695305,-21.6806898248076,-20.8081572767311,-20.1347988040722,-19.5505294100407,-18.9595785746678,-18.4356705330807,-17.9418060823474,-17.4578850514431,-17.0490035544878,-16.6169567665653,-16.160858165268,-15.728446558551,-15.2762492138694,-14.7833331180905,-14.21710346262,-13.3790178255414
LSHTM,31,5,2022,22,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-22,estimate based on partial data,-16.5595792538519,-26.987109973627,-23.764125812378,-21.870135180325,-20.544298789676,-19.6596055320428,-18.9362005880892,-18.2531885003571,-17.6573427767189,-17.0671962013028,-16.5595792538519,-16.0524437806285,-15.5382538928605,-15.0945942453924,-14.7159175525593,-14.233568554013,-13.7650951776974,-13.2079796694217,-12.6285103968246,-11.9127655044454
LSHTM,31,5,2022,23,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-23,estimate based on partial data,-15.3530130743439,-27.850006294023,-23.7194054641206,-21.3489736202394,-19.8299580998995,-18.7661229817722,-17.982853947773,-17.2701616482596,-16.5641236586878,-15.9565532388332,-15.3530130743439,-14.7921585973108,-14.2692431319988,-13.8269808241183,-13.3754450705882,-12.9437484774137,-12.4314630728771,-11.863721231735,-11.2023980935467,-10.4306397525747
LSHTM,31,5,2022,24,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-24,estimate based on partial data,-14.3387633743205,-28.8077381693561,-23.9122655037453,-21.2223422383824,-19.4619905817033,-18.1883778659017,-17.2205249466793,-16.4496011892627,-15.660678326878,-14.9544128367068,-14.3387633743205,-13.8415248013639,-13.234891637015,-12.7188622831908,-12.2347151025318,-11.7532683882866,-11.2691350368178,-10.6535587606201,-10.0310149708705,-9.17052470234865
LSHTM,31,5,2022,25,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-25,estimate based on partial data,-13.481266250983,-31.258989874609,-24.1381965572996,-21.2819383275063,-19.2146598287336,-17.7650828191873,-16.6489940795777,-15.7197958887534,-14.8528674618164,-14.0634264695366,-13.481266250983,-12.927345849626,-12.3371113283649,-11.7716083424594,-11.2562737314412,-10.7757287624862,-10.2411128450788,-9.66266054239654,-8.94536530022677,-8.1162166567681
LSHTM,31,5,2022,26,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-26,estimate based on partial data,-12.7371483265496,-34.0885574260039,-24.8879338743519,-21.3231836580826,-19.0421527358589,-17.4155683845899,-16.1066804166395,-15.0980924870728,-14.2260382686861,-13.4250686143232,-12.7371483265496,-12.1267316415141,-11.537605839945,-10.9935145354842,-10.4462266253362,-9.93808744431732,-9.41764938097372,-8.80692406920629,-8.05498293822547,-7.18500664921682
LSHTM,31,5,2022,27,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-27,estimate based on partial data,-12.0978485981526,-36.7882470762248,-25.6514215018586,-21.3133886750402,-18.9307803327716,-17.0986243619686,-15.5983457438275,-14.4576247057232,-13.5456230537219,-12.8221393676608,-12.0978485981526,-11.4245080240427,-10.803662815196,-10.2487824063642,-9.69751519624079,-9.21138519878411,-8.61840961031236,-8.02105315794709,-7.32222449000191,-6.39798436924412
LSHTM,31,5,2022,28,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-28,estimate based on partial data,-11.4767943908076,-39.1107410989431,-26.5708053264765,-21.5295374624857,-18.7345308922841,-16.6126563281341,-15.2200853606972,-13.8908697506763,-12.9680604447707,-12.2179119267926,-11.4767943908076,-10.7727194852887,-10.2069768091202,-9.60260446481755,-9.07293748352799,-8.51028211539403,-7.91624384417429,-7.29966640154203,-6.64219542553584,-5.54265704966997
LSHTM,31,5,2022,29,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-29,estimate based on partial data,-10.9582059183698,-41.6318494886469,-27.215653615093,-21.3398075050558,-18.4708861405335,-16.3569726198977,-14.6743648730602,-13.3630103683266,-12.4040801156022,-11.6276589155519,-10.9582059183698,-10.214590151046,-9.60341350277503,-9.02603649876766,-8.50108689816613,-7.95607029582934,-7.30298694495498,-6.70461872114463,-6.0036715578509,-4.84570465183045
LSHTM,31,5,2022,30,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-30,forecast,-10.9582059183698,-41.6318494886469,-27.215653615093,-21.3398075050558,-18.4708861405335,-16.3569726198977,-14.6743648730602,-13.3630103683266,-12.4040801156022,-11.6276589155519,-10.9582059183698,-10.214590151046,-9.60341350277503,-9.02603649876766,-8.50108689816613,-7.95607029582934,-7.30298694495498,-6.70461872114463,-6.0036715578509,-4.84570465183045
LSHTM,31,5,2022,31,5,2022,East of England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-05-31,forecast,-10.9582059183698,-41.6318494886469,-27.215653615093,-21.3398075050558,-18.4708861405335,-16.3569726198977,-14.6743648730602,-13.3630103683266,-12.4040801156022,-11.6276589155519,-10.9582059183698,-10.214590151046,-9.60341350277503,-9.02603649876766,-8.50108689816613,-7.95607029582934,-7.30298694495498,-6.70461872114463,-6.0036715578509,-4.84570465183045
LSHTM,31,5,2022,13,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-13,estimate,26.1514833363541,-47.7309951243893,12.8849687020551,15.0188087226531,16.5119164392962,17.9068419183422,19.1740514042042,20.7979543434251,22.3285094674993,24.068507186464,26.1514833363541,28.1458883809888,30.6469132035025,33.6139137385158,37.4353224872302,42.5139027761545,49.9785365528398,62.4538284751637,84.184053411657,148.332245292349
LSHTM,31,5,2022,14,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-14,estimate,31.465311069214,13.2048060618762,16.9471219844195,19.1024815108801,20.6796552704006,22.2521497686723,23.7246306525153,25.4322369425058,27.4063870357567,29.2250424553899,31.465311069214,33.8923008053316,36.3895288266842,39.4350727876598,43.7247282555659,49.0607141611184,57.1429499120066,69.5158411740458,90.0971766949112,139.383104178907
LSHTM,31,5,2022,15,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-15,estimate,39.8606965386037,-52.7813923125026,21.175446527804,24.1239397427121,26.2662017114433,28.5906894558337,30.5370388909719,32.7255468044938,34.85693420482,37.2274784509682,39.8606965386037,43.2504373798879,46.827547142333,51.0531346723146,55.9870190309131,61.5367348014397,69.7796519598839,82.9198243496966,113.04595769759,191.774340686624
LSHTM,31,5,2022,16,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-16,estimate,57.0665501186045,-219.611724977747,-60.1958043930417,28.0553653507015,33.5996132244908,37.3374048256583,40.8048697453093,44.6440341862466,48.2903859094984,52.4795269822542,57.0665501186045,62.1864439128032,67.9314027566648,74.6790874173935,84.8799243128127,98.5424322848506,117.384601313452,143.445731787304,199.422954055022,352.453526828028
LSHTM,31,5,2022,17,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-17,estimate,68.4331426011494,-747.51580450244,-315.460808353494,-198.194403408425,-144.955293866122,-107.871176466404,-76.9522057074657,-41.1107387473242,44.7682586096,56.4636309256008,68.4331426011494,78.4660104392241,90.8584617745137,106.611027208502,125.762316640731,153.511137418064,192.102589920074,263.595440260363,390.581029380389,793.446627817381
LSHTM,31,5,2022,18,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-18,estimate,-74.4507522031394,-590.898603995545,-306.786253639033,-214.736359871867,-168.774936075328,-137.900062405284,-120.098909797822,-104.140652557555,-92.2155981982445,-82.6056595323057,-74.4507522031394,-67.3805295719721,-60.7676232099234,-54.4931924117142,-48.6082950244732,-41.5362008383342,-27.1009131786183,121.612537148932,220.390832847195,508.738068726432
LSHTM,31,5,2022,19,3,2022,England,doubling_time,EpiNow Cases,Nowcast,Cases,2.0,2022-03-19,estimate,-45.5670941690549,-145.499839790121,-99.6623514607667,-80.8688199673599,-70.5175732028184,-63.756656540147,-58.7158734201201,-54.221947794665,-50.9730076743728,-48.2433497479198,-45.5670941690549,-43.5155680155888,-41.6912289738187,-39.6959183097373,-37.7401797555632,-35.9397939077132,-34.0613211890893,-32.2516041950728,-30.0812219531057,-27.2954065023475
